label,article
1,"Ilang kabataan sa kalsada ang gumagawa ng kalokohan sa dash cam. Ayon sa ulat ng GMA, may mga bata na nambabato o nagkakamot sa sasakyan ng mga motoristang hindi nagbibigay ng limos. Ang mas malala pa ay ang pagbuhos ng asido kapag walang limos. ""Tapos hindi mo maibigay, bakat na bakat ang sasakyan... Pinapauwi natin ang mga bata, minsan kinukuha natin at dinadala sa DSWD,"" ani MPD Station 8 Station Commander P/Supt. Ruben Ramos. Sa ganitong mga pangyayari, walang kabataang pusakal ang maaaring arestuhin dahil sa Republic Act 9344 ng Juvenile Justice and Welfare Act of 2006 ni Senator Kiko Pangilinan, kaya hindi mapigilan ng iba nating mga kababayan na sisihin ang senador sa nangyari ito daw ang resulta. ng batas na inakda nito. Source: GMA"
1,"Matapos bahagyang bumaba ang presyo ng langis at inflation sa bansa, bumaba ang presyo ng ilang commercial rice sa merkado. Sa ulat ng PTV at GMA News, mabibili ang commercial rice sa halagang P34 hanggang P39 kada kilo. Ito ang resulta ng administrative order No. 13 na inaprubahan ng National Food Authority (NFA) na nagpapahintulot sa mga piling retailer na mag-angkat ng bigas nang hindi na kailangang dumaan sa mga mangangalakal. “Yun ang magandang balita ngayon na may P34 to P39 (per kilo) ng bigas,... Dito sa ating programa na kapag nag-import sila, puwede na silang magbenta ng diretso. Sa madaling salita, hindi na sila dadaan sa maraming traders Maaari na silang magbenta. murang bigas... Ito ang ginawa namin para makamura... para dumiretso sa konsyumer... Robinsons Supermarket ang unang nakasunod niyan. Dito sa Manila, 88 branches nila. Meron na silang rice lower. kaysa P40 (kada kilo),"" ani Department of Trade and Industries Secretary Ramon Lopez. Bukod sa Robinsons Supermarket, inaasahang makakapagbenta rin ng murang bigas ang Puregold at Gaisano sa mga susunod na linggo. Basahin ang ilan sa mga reaksyon at komento ng ating mga kababayan sa pagbaba ng presyo ng mga bilihin. Ilan sa kanila ay kinukutya ang anti-DU30 dahil mababawasan daw ang mga isyu na maaaring iharap laban sa Administrasyong Duterte. Pinagmulan: PTV | GMA"
1,"Ayon sa social media post ng DZMM, muling magpapaputok ang mga miyembro ng militanteng grupo para gunitain bukas ang International Human Rights Day. Makikita sa mga larawang inilathala ng DZMM Facebook page ang ilang bersyon ng mukha ni Pangulong Rodrigo Duterte na iginuhit ng mga militante. May isa na kamukha ni Hitler, isa na parang demonyo at isa pa na inihahalintulad sa isang aso. May larawan din na may salitang ""DU30"" at may linya ng mga isyu laban sa Administrasyong Duterte. Mapapaisip ka na lang kung saan sila kumukuha ng budget para sa mga ganitong aktibidad at kung bakit hindi sila nagsisisi sa panununog na ginagawa nila. Ito ang reaksyon ng ilan nating kababayan sa ginagawa ng mga militante. Pinagmulan: DZMM"
1,"Sa isang pahayag, inulit ng palasyo ang bagong pahayag ni Senador Antonio Trillanes na binaligtad ang hustisya sa panahon ng Duterte Administration. Matatandaang naglabas ng arrest warrant ang Davao Regional Trial Court laban kay Trillanes kaugnay sa kasong libelo na isinampa ni dating Davao City Vice Mayor Paolo Dutere. Ayon kay Presidential Spokesperson Sal Panelo, si Trillanes ay parang umiiyak na sanggol dahil sa halip na harapin ang kaso ay muli nitong inatake ang Duterte Government. ""Iniutos ng Davao City Regional Trial Court noong Disyembre 7 ang pag-aresto kay Senador Antonio F. Trillanes IV para sa krimen ng libelo. Gayunpaman, sa halip na harapin ito nang husto, ang Senador mula sa Bicol ay nagngangalit at naglabas ng isang mainit na pahayag sa harap ng media na umatake sa Administrasyon. , gaya ng kanyang nakagawiang istilo. Tiyak na wala sa sarili si Senador Trillanes. Ang pinakahuling mga pahayag niya ay nagpapatunay na siya ay isang incorrigible ruble rouser at perennial whiner, isang huwad na nag-aakusa na, kapag hinarap sa korte, umiiyak na parang sanggol na nagpapaalala sa nagkudeta at sumuko agad kahit walang baril na pinaputok mula sa pwersa ng gobyerno. Dapat managot ang bawat isa sa anumang maling gawain o paglabag sa alinmang batas. Ang kanyang pagiging Senador ay hindi makapagpapaumanhin sa kanya sa pag-uusig sa mga nagawa niyang kasalanan. Sa halip na gumamit ng mga taktika ng pusit at panunuya sa Administrasyon, dapat tumutok siya sa mga legal na remedyo na magagamit niya,"" ani Panelo. Panoorin ang kaugnay na ulat sa krimeng kinasangkutan ni Trillanes. Ito ang ilan sa mga komento ng netizens sa pag-ungol ni Trillanes sa inilabas na warrant of arrest kaugnay ng kasong libelo laban sa kanya. Source: Office of the Presidential Spokesperson"
1,"Kamakailan ay pumunta si Mystica sa programa ni Raffy Tulfo (Raffy Tulfo in Action) para humingi ng tulong laban sa Duterte Vloggers na sina Nino Barzaga at Drew Olivar na ayon kay Mystica ay sinisiraan siya. Matapos tulungan ni Tulfo si Mystica, naglabas ng bagong video ang singer/actress at isiniwalat ang kanyang mga hinaing dahil sa maikling airtime na ibinigay sa kanya ng programa ni Tulfo. Ayon kay Mystica, tila minamanipula at kontrolado siya dahil sa limitadong oras na ibinigay sa kanya sa programa. Kung nag-research si Mystica, alam niyang limitado talaga ang oras na ibinibigay sa mga pupunta sa programa ni Tulfo. “Na-trap ako ni Raffy Tulfo and left without choice but to say yes... but when I wanted to say on my 2nd segment that I have thought about it and I finally realized that after hearing his apology... my heart and soul. wasn't convinced at all about his scripted apology message na nabasa niya sa phone....pero, to my big disappointment, he never gave me anymore airtime in order to say the most important thing and that is to change my decision and itulak ang aking kaso laban kay Nino Barzaga mismo,"" ani Mystica. Basahin ang ilang rason ng ating mga kababayan sa sinasabi ni Mystica laban kay Tulfo. Source: Ruby Villanueva"
1,"Huli sa isinagawang entrapment operation ng Philippine National Police - Criminal Investigation Detection Group (PNP-CIDG) at Presidential Anti-Corruption Commission (PACC) sina MANILA Bureau of Internal Revenue (BIR) - Revenue District Officer Bethshiba Bautista at Manila BIR Examiner Rachel Villanueva. Kakasuhan ng direct bribery ang mga suspek. Na-trap ang dalawa sa 3rd floor ng BIR building sa Intramuros, Manila. “Nung binigay namin yung pera, umakyat agad yung mga tao namin doon at kinuha yung pera na ginamit sa suspek,” ani CIDG Deputy Director for Administration C/SUpt. John Luglug. Ayon sa awtoridad, nais nilang maalis ang kalakaran ng katiwalian sa BIR. “Kailangang putulin ang kapangyarihan ng mga examiners, RDO at supervisors at wala na silang kapangyarihan at discretion sa assessment, kailangan pasimplehin ang proseso, pasimplehin ang tax rates, para ang powers ng examiners at BIR officials sa discretion as to how much you pay will be lost,"" ani PACC Commissioner Graco Belgica.. Basahin ang komento ng ilan nating mga kababayan sa pagkakahuli sa dalawang empleyado ng BIR. Source: ABS-CBN"
1,"Binabantayan ng Philippine National Police (PNP) ang mga aktibidad ni Senator Antonio Trillanes matapos maglabas ng warrant of arrest si Judge Melinda Alconcel-Dayanghirang ng Davao Regional Trial Court laban sa senador kaugnay sa kasong libelo na isinampa ni dating Davao City Vice Mayor at Presidential son. Paolo DUterte kay Trillanes. Sa panayam nitong Sabado, sinabi ni National Capital Region Police Office (NCRPO) chief Police Director Guillermo Eleazar na wala pa silang natatanggap na kopya ng arrest warrant mula sa Davao kaya binabantayan na lamang nila ang mga galaw ng senadora. “The best thing for us to do is monitor his whereabouts para kapag may warrant na kami, ma-inform namin siya na meron kami... Saturday ngayon, so walang problema kung [matanggap] mamaya. . sa araw na iyon, bukas, hanggang Lunes ay kukuha tayo ng kopya,"" ani Eleazar. Naniniwala si Eleazar na hindi makakalabas ng bansa si Trillanes hangga't hindi siya nakapagpiyansa sa Disyembre 11. Ang piyansa ay nagkakahalaga ng P24,000 kada kaso. Nahaharap si Trillanes sa 4 na bilang ng libel. Ito ang ilan sa mga reaksyon ng ating mga kababayan sa pagmomonitor ng pulisya sa mga aksyon ni Trillanes. Source: GMA News"
1,"Nitong Martes Time Magazine ang ilang mamamahayag para sa kanilang ""Person of the Year"". At kasama dito ang CEO ng Rappler na si Maria Ressa. Hindi ito nagustuhan ng ilan sa ating mga kababayan. Ayon sa kanila, tax evader si Ressa at tila naging biro ang Time Magazine dahil sa appointment nito kay Ressa. Ito ang ilan sa mga komento ng netizens. Hindi napigilan ng ilang netizens na magkomento sa facial expression ni Ressa. Source: GMA News"
1,"Hindi kumbinsido ang political analyst at propesor sa unibersidad na si Antonio Contreras sa kuwento ng pulisya tungkol sa pagpatay kay Richard Santillan, bodyguard ng election whistle blower na si Attorney Glenn Chong. Ayon kay Contreras, personal niyang nakilala si Santillan at isa umano itong tagasuporta ni Pangulong Rodrigo Duterte. Sinabi rin ni Contreras sa kanyang video na walang gaanong media coverage sa pagpatay kay Santillan. Nilinaw niya na nakarinig siya ng ulat sa DZBB tungkol sa pagpatay kay Santillan, ngunit ipininta ng ulat ang aide ni Attorney Chong bilang miyembro ng isang gang. ""Puno ng tama ng bala, talagang tinambangan. What's interesting here and also a bit shocking, that car is Glenn's (Chong) car na pinahiram niya kay Richard, kasi close talaga yung dalawa, almost like brothers. So parang ngayon lumalabas na. hindi talaga si Richard ang anggulo kundi si Glenn Chong... Kung totoo ngang miyembro si Richard ng gang na inuulit-ulit ni Glenn, parang nakakapanibago na ganoon lang at ngayon lang ito lumabas (member of the gang Santillan. ), I'm more likely to believe na hindi totoo 'yan, ano ang kinalaman ng pulis dito? So medyo interesting at nakakalungkot. Sana mag-ingat si Attorney Glenn,"" ani Contreras. Panoorin ang pahayag ni Attorney Chong sa pagpatay sa kanyang bodyguard at kaibigang si Santillan. Basahin ang mga reaksyon ng mga tao sa pagpatay kay Santillan. Source: Antonio P. Contreras"
1,"""Wala po akong kalaban, maliban sa COMELEC at Smartmatic... Mr. President, humihingi po ako ng hustisya."" Sa isang Facebook video, umiyak si Attorney Glenn Chong ng election lawyer dahil sa pagkamatay ng kanyang bodyguard na si Richard Santillan sa kamay ng ilang miyembro ng pulisya. Kinuwestiyon ni Chong ang bersyon ng kuwento ng pulisya na tila nagmumungkahi na si Santillan ay miyembro ng isang sindikato. Ayon kay Chong, nagpunta lang si Santillan sa isang gift giving event. Ikinuwento rin ni Chong ang kanyang naranasan sa kamay ng mga tiwaling pulis. Ayon kay Chong, mahaharap sa kaso ang pulis na kumitil sa buhay ng kanyang kaibigan at bodyguard. Nakiusap din si Chong kay Pangulong Rodrig Duterte na bigyan ng hustisya ang nangyari kay Santillan. Sinabi ni Atty. Isa si Chong sa malakas na tagapagtaguyod para imbestigahan ang umano'y pandaraya noong 2016 elections. Humarap siya sa senate inquiries para patunayan na may pandaraya na nangyayari sa kamay ng COMELEC at Smartmatic. ""I'm not ready to accuse the institution (of the PNP). Pero 'yung nangyari ngayon, ibang usapan na 'to. Sabi ng pulis, miyembro si Santillan ng mga tulisan sa Cainta, Taytay at Pasig. Darating din tayo sa punto. kung saan tayo kakasuhan. Kakasuhan tayo. I really want to murder you. I hate everyone, every politician I talk to... Sa lahat ng kausap ko, andyan si Richard sa tabi ko. I introduced him because I consider him a kapatid. Malaki ang tiwala ko sa kanya ngayong taon,"" sabi ni Chong. Ito ang ilang video kung saan isiniwalat ni Chong ang umano'y panloloko na nangyayari sa COMELEC at Smartmatic. Source: Katipunan ng Demokratikong Pilipino"
1,"Matapos kumalat sa social media ang impormasyon hinggil sa pagkamatay ng whistle blower ng election fraud na bodyguard ni Attorney Glenn Chong na si Richard Santillan, tila nananahimik ang mainstream media sa isyu ayon sa pro-government blogger/foreign University lecturer na si Sass Rogando Sasot. Tinanong ni Sasot kung bakit mabilis mag-ulat ang mainstream media kapag nagkamali ang dating PCOO Assec. Mocha Uson at kapag may isyung inaatake sa Duterte Administration. ""Hindi ko na ide-elaborate. Tatalakayin ko ang napakainit na balitang ito. Para sa mga hindi pa nakakaalam, ang bodyguard ni Glenn Chong na si Richard Santillan, ay pinatay... Sa ngayon, walang humpay na inilalantad ni Glenn Chong ang diumano'y pagdaraya na ginawa. ni Liberal Party of the Philippines, Vice President Leni Robredo, Smartmatic at COMELEC noong 2016 elections... Ang kalaban lang niya ay ang Liberal Party, Vice President Leni Robredo, Smartmatic at COMELEC. Yan ang immediate political enemy. Sa anggulong ito, you would expect mainstream media to write news linking the two. Can you imagine, more than 9 hours na ang lumipas, walang nagawa ang mainstream media dito, pero ang pagkakamali ni Mocha sa Mayon Volcano, ang pagmumura ni Duterte, super balita nila, may patay. pusher, super link agad kay Duterte. Kapag may nangyari sa mga pinaghihinalaang kalaban ni Duterte, super link sila. Wala pa nga isang oras, sobrang nagli-link (media )... Pero sa pagkakapatay sa bodyguard ni Glenn Chong, ang re is no news linking this assassination to the expose of Glenn CHong. Napakalinaw ng koneksyon. Malinaw na malinaw na ito ang motibo kung bakit gustong patahimikin ni Glenn Chong ngunit hindi sila nagsusulat,"" sabi ni Sasot. Para patunayan ang kanyang alegasyon sa mainstream media, nag-post si Sasot ng screenshot ng isang paghahanap sa google tungkol kay Glenn Chong. As expected , hindi lumabas sa search results na may kinalaman sa pagpatay sa bodyguard ni Chong.“MOTIVE: TO SILENCE HIM. Sa tuwing may mangyari sa mga inaakalang kaaway ni Duterte, ang mainstream media (kabilang ang dayuhang media), ay laging hahanap ng paraan para iugnay at sisihin si Duterte dito gaano man kababa ang pangyayari. Ngayon, bakit hindi ikinokonekta ng mainstream media ang pagpaslang sa bodyguard ni Glenn Chong sa kanyang quest na ilantad ang umano'y dayaan na ginawa noong 2016 elections ng Liberal Party of the Philippines, VP Leni Robredo, Smartmatic, at COMELEC? Kailangan mo pa bang i-memorize 'yan?,"" dagdag ni Sasot. Habang isinusulat ang blog post na ito, naglabas ng balita ang ABS-CBN tungkol sa insidente ngunit kapansin-pansin na hindi nila inilathala ang panig ng kampo ni Attorney Glenn na si Chong. Ayon sa Facebook post ni Chong , mariin niyang itinanggi na miyembro ng sindikato ang kanyang bodyguard at nagpunta lang si Santillan sa isang gift giving event. Mapapansin din na may katotohanan ang sinabi ni Sasot na hindi man lang siya nagbigay ng anggulo sa expose ni Glenn. Chong dahil sa umano'y pagdaraya noong 2016 elections sa nangyari sa kanyang bodyguard Source: For the Motherland - Sass Rogando Sasot | ABS-CBN | Sass 2"
1,"Naglabas na ng pahayag si Attorney Glenn Chong kaugnay ng pagpatay sa kanyang bodyguard at kaibigan na si Richard Santillan. Sa kanyang Facebook post, sinabi ni Chong na isang miyembro ng pulisya ang umambus sa sasakyan ni Santillan habang nasa Cainta, Rizal para sa pagbibigay ng regalo. Naniniwala rin si Chong na armado lamang ng baril ang kanyang bodyguard dahil nakarehistro ang kanyang baril at siya mismo ang nagbigay ng baril kay Santillan. Wala sa loob ng sasakyan ang nasabing baril kaya hindi siya nasiyahan sa spot report. Para kay Chong, mensahe lang ang pananambang sa kanyang aide. Wala raw siyang ibang kalaban kundi ang COMELEC at Smartmatic. Si Chong ang whistle blower sa isinagawang senate at congressional inquiries hinggil sa electoral fraud. ""REST IN PEACE, KAPATID! (Tingnan mo ang kotse ko. ""Engkwentro"" ba ito o isang ambush. Binubugbog nila ng bala ang kotse ko!) Hindi ako basta-basta nawalan ng katulong. Nawalan ako ng isang mahusay na kaibigan at kapatid sa every real sense. Kahapon ng madaling araw, tinambangan ng mga pulis ang aking aide na si Richard Y. Santillan sa Cainta, Rizal. Iniwan niya ako sa Naga City dahil may regalo siya para sa mga mahihirap na kabataan sa Cainta, Rizal. Tuwing Pasko, nangongolekta siya ng mga regalo para sa kaawa-awang mga bata para makapag-Pasko. Pangatlong taon na ito. Katuwang niya sa pagbibigay ng regalo ay mga sundalo, pulis, bumbero at mga jail officer. Ngunit nang gabing iyon, pagkatapos ng pagbibigay ng regalo , walang awang pinagbabaril siya ng mga pulis at ang kanyang kasama. ""encounter"" daw. Nakita ko yung police spot report. May dalang baril at granada. Ang baril ni Richard Santillan ay regalo ko sa kanya . Nakarehistro sa pangalan niya. Wala sa loob ng sasakyan ang sinabi. baril. Ibig sabihin, nakatanim ang mga baril sa loob ng sasakyan. Wala siyang panlaban nang barilin siya ng mga pulis at paanong may granada sa loob kung ang kotseng ito ay personal kong sasakyan. Ginamit ko ito sa kanyang gift giving operation. Ang ibig bang sabihin ng pulis ay araw-araw kong dala ang lolo habang nakasakay ako sa sarili kong sasakyan? Kalokohan!!! Sinabi ng pulisya na si Richard Santillang ay miyembro ng Highway Boys na nag-ooperate sa Taytay, Cainta at Pasig. Papatunayan ko sa korte na halos 24/7 nasa tabi ko si Richard Santillan. Kilala ng lahat ng kaibigan ko si Richard Santillan. Kung si Bong Go ay kay Presidente, si Richard Santillan ay kay Glenn Chong./b>"
1,"Namatay ang close-in aide ni Attorney Glenn Chong na si Richard Red Santillan matapos tamaan ng bala ang minamaneho nitong sasakyan noong Linggo. Ayon sa ilang source, 30 butas ng bala ang natagpuan sa kotse ni CHong na minamaneho ni Santillan. Ang balita ng pagkamatay ni Santillan ay ibinahagi nina Professor Antonio Contreras at RJ Nieto aka ThinkingPinoy sa kanilang mga social media account. Si Chong ay isang kilalang kritiko ng Smartmatic at Bise Presidente Leni Robredo. Nagpatotoo din siya sa mga pagdinig sa senado at kongreso na may kaugnayan sa dayaan sa elektoral. Basahin ang mga reaksyon ng mga tao sa pananambang sa Santillan. Source: ThinkingPinoy | Antonio Contreras"
1,"Ibinunyag ng DZME Radio host na si Mark Lopez sa kanyang social media account ang kanyang nadiskubre sa mga taktikang ginamit umano ng kampo ni Liberal Party senatoriable Mar Roxas para makabalik sa senado. Base sa impormasyon at mga screenshot na ipinost ni Lopez sa kanyang Facebook account, tila ginagamit ng kampo ni Roxas ang mga taong maraming follows sa social media para magmukhang maraming sumusuporta kay Roxas. Isang halimbawa ng mga kinukuha ng Roxas Camp ang mga modelo ng car show na maraming follows sa mundo ng social media. Ayon sa impormasyon ni Lopez, hindi mahilig sa pulitika ang mga car show model na ito. Marami lang daw nakakakita sa mga pino-post nila. ""THE MAR ROXAS ""INFLUENCERS"" People of the Philippines, I wish to present to you my personal discovery of how Mar Roxas is pay off social media influencers for his senatorial comeback. The thing is, he is really going all out that even car show models are fair game.. Just to give you a snap shot of how I validated this - Inalerto ako ng isang kaibigang model ng car show sa isang nakakagulat na trend sa kanyang circle of fellow models. Napansin niya ang walang tigil na pag-post ng mga pro Mar Roxas na balita at blog from her colleagues, which is unusual, as they were not inclined to be so engaged in politics So she sent me a screenshot of the posts of these car show models. I validated the identity of these models, and she confirmed them to be authentic FB mga account ng mga modelo. Pagkatapos ay nagpadala ako ng mga friend request sa 3 sa mga modelong ito at nag-text din sa kanila sa pamamagitan ng messenger app. Isang modelo ang tumugon. Nagpakilala ako at nagpanggap na isang PR strategist para sa isang hindi pinangalanang kandidato para sa senador. Peeps, see and read para sa iyong sarili ang ating pag-uusap tion tion thread sa ibaba. Ako ang kausap niya. At isa itong malinaw na patunay kung paano minamanipula ni MAR ROXAS ang social media para lokohin ang mga tao. Medyo nakakaawa sa kanya at sa kanyang mga strategist na gumamit ng mga mapanlinlang na taktika. PS...Blurred ko na yung identity ng model sa convo. Our exchange remains in my messenger app, and I personally vouch for its authenticity,"" ani Lopez. Ito ang mga screenshot na ibinahagi ni Lopez. Habang isinusulat ang blogpost na ito, 2,900 katao ang nagbahagi ng post ni Lopez. Source: Mark Lopez"
1,"Hindi nagustuhan ng singer/actress na si Mystica ang sagot ng TV host na si Raffy Tulfo sa mga alegasyon niya na hindi siya nabigyan ng sapat na airtime sa programang Raffy Tulfo in Action. Sa video na inilabas ni Tulfo, sinabi ng beteranong broadcaster na matapos mapanood ang iba pang video ni Mystica, mas nanaig ang kanyang pagkahabag sa entertainer at sa tingin niya ay kailangang magpatingin si Mystica sa isang medical professional. Sa kanyang Facebook video, kinutya ni Mystica ang sinabi ni Tulfo at nagbanta na kakasuhan ang mamamahayag kapag negatibo ang kanyang medical test. “This is in response to the post of Raffy Tulfo. I don’t want to cry, I don’t want to get angry or speak, but because I am entitled to defend myself, kasi kung gusto niya talagang lumaban ng patas, hindi. sa ganyan.isa isa duwag.kung matapang ka talaga Raffy tulfo,sagutin mo yung sinulat ko dyan...magpapa-medical test ako.gaya nung sinabi mong magpa-drug test ka, at minsan ang Magiging negatibo ang resulta para sa iyong inaakusahan, idedemanda ko ang lahat ng pinsala,"" sabi ni Mystica. Ito ang video na tinutukso ni Mystica. Ito ang mga video kung saan mapapanood kung paano nagsimula ang hidwaan nina Mystica at Tulfo. Reklamo ni Mystica sa programa ni Tulfo.. Source: Ruby Villanueva"
1,"Si Judge Melinda Alconcel-Dayanghirang ng Davao Regional Trial Court Branch 54 ay naglabas ng warrant of arrest laban kay Senator Antonio Trillanes noong Disyembre 7, 2018 kaugnay ng kasong libelo na isinampa ni dating Davao City Vice Mayor Paolo Duterte, anak ni Pangulong Rodrigo Duterte na si Paolo kinasuhan si Trillanes ng libel dahil sa mga akusasyon ni Trillanes na sangkot ang anak ng Pangulo sa pagpuslit ng bilyun-bilyong halaga ng shabu at pangingikil. Sa isang pahayag, sinabi ni Trillanes na haharapin niya ang kaso ng piyansa sa Lunes, Disyembre 10. Si Trillanes ay nahaharap sa 4 na bilang ng libel at ang piyansa ay P24,000 para sa bawat kaso. Sa social media post ni Paolo, sinabi nitong kuntento na siya sa inilabas na warrant of arrest laban kay Trillanes. Source: GMA News"
1,"Matapos humarap sa kontrobersiya sina dating Bayan Muna Congressman Satur Ocampo at ACT Party-list Representative France Castro dahil sa umano'y kidnapping at human trafficking, dalawa pang makakaliwang kongresista na sina ACT Teachers party-list Rep Antonio Tinio at Anakpawis party-list Rep Ariel Casilao sa kaso ng child abuse. May kaugnayan ang kaso sa pamumuno ng 2 sa ginanap na rally noong Oktubre 23 kung saan may mga menor de edad umano ang naimpluwensiyahan na magalit sa gobyerno. Ayon kay Chief of the Women and Children's Protection Desk ng Davao City police na si Senior Inspector Lilibeth Liza Remolar, 2 umano ang nanguna sa rally kasama ang isang menor de edad. “Nangunguna sila sa grupo, kasama ang mga batang kasama nila, na nag-udyok sa kanila na makinig sa sinasabi at sinasabi ng kanilang mga pinuno at tagapagsalita,” ani Remolar. Ayon sa ulat, nilabag ang Republic Act 7610, o ang Special Protection of Children Against Abuse, Exploitation and Discrimination Act at Presidential Decree (PD) 603 at maaaring makulong ng 6 na taon at isang araw ang mga lalabag dito. Ito ang ilan sa mga komento ng ating mga kababayan sa bagong kasong isinampa laban sa isang miyembro ng Makabayan bloc. Pinagmulan: CNN Philippines"
1,"Ibang-iba ang pagpapahalaga ni Pangulong Rodrigo Duterte sa ating mga kababayan na Overseas Filipino Workers (OFW). Kaya hindi nakakapagtaka kung bakit marami sa ating mga kapwa OFW ang sumusuporta sa kanya. Sa kanyang talumpati, sinabi ng Pangulo na kung maaari ay walang “human contact” sa ating mga kababayan para matiyak ang seguridad ng mga bagahe. “Kung may improvement sa public service airport, ang isa ay wala nang inspeksyon sa mga bagahe na pumapasok. Magdala ka ng dinamita, bala, marijuana, ok lang, walang bukas, pero pagdating sa labas, ang PDEA at naghihintay na ang mga pulis doon. But I'd make it a point because I just want no more opening of the bag and now there's no human contact at immigration. All you have to do is just slide what you have in there. You just swipe iyong passport and you can go, no more questions on immigration. It's about going back out, I'm requiring them altogether to adapt the same system. Kapag umalis ka, mag-swipe ka na lang. Wala nang tao (contact) or question,"" ani Presidente Duterte . Basahin ang komento ng ating mga kababayan sa pahayag ni Pangulong Duterte kaugnay ng pagbabawal sa pag-inspeksyon sa mga bagahe ng OFW. Source: RTVM via Maharlika</p>"
1,"Bata na naman si Atty. Larry Gadon ang ilang miyembro ng oposisyon nang mag-guest siya sa DZMM. Sa kanyang pahayag, sinabi ni Gadon na sina Senador Antonio Trillanes, Risa Hontiveros at Kiko Pangilinan ay kabilang sa mga senador na masasabing bobo. Tinawag ni Gadon na bobo ang mga nasabing senador dahil hindi nila alam ang mga katotohanang nangyayari. ""Para sa akin, tanga si Trillanes. Risa Hontiveros, tanga 'yan. Mr. Sharon Pangilinan, Mr. Sharon Cuneta that's stupid. Maraming mga bobo diyan. 'Yun lang ang ginawa nila para pumirma ng resolution na dapat bawiin ng supreme court. ang desisyon nila sa Qup Warranto laban kay Attorney Maria Lourdes Sereno, nagpapakita lang na bobo sila. Alam ni Senator Ping Lacson, na hindi abogado, kung ano ang ibig sabihin ng desisyon para sirain ang kapangyarihan ng korte suprema. Ang ibig sabihin lang ay bobo "" Hindi mo alam ang katotohanan. Hindi mo tinatanggap kung ano ang totoo at kung ano ang tama. Iba sa sinasabing tanga o ignorante,"" ani Gadon. Mukhang sang-ayon ang ilan sa ating mga kababayan sa sinabi ni Atty. Gadon laban kina Trillanes, Hontiveros at Pangilinan. Source: ABS-CBN-DZMM"
1,"Hindi pa nakikilala ang taxi driver na holdaper pa rin sa babaeng nabiktima niya sa Novaliches, Quezon City. Nakatakas ang babaeng biktima matapos gamitin ang toothbrush para tusukin ang mata ng suspek. Kinilala ang suspek na si Zaldy Macatiag. Sa ulat, pagdating sa Sauyo, Novaliches, nagdeklara ng holdap ang suspek at binugbog ng bakal ang babaeng biktima. Mabuti na lang at alerto ang biktima at agad na kumuha ng toothbrush sa kanyang bag at itinutok sa mata ni Macatiag. Agad namang nakatakas ang biktima. Mabilis ding umalis ang suspek ngunit kalaunan ay nahuli ito matapos magtungo sa ospital para magpagamot sa butas na mata. Kakailanganin ng operasyon ang mata ng suspek. Nagtamo rin ng mga sugat ang biktima dahil sa pambubugbog ni Macatiag. Mahaharap si Macatiag sa kasong robbery holdup at frustrated murder. Iba't ibang komento ang nakuha ng taxi driver mula sa mga netizens sa kamay ng kanyang biktima. Source: GMA"
1,"Kalunos-lunos ang sinapit ng isang taong gulang na sanggol matapos maputol ang ulo habang sakay ng motorsiklo. Ayon sa ulat, minamaneho ng lola ng sanggol ang sasakyan habang nagmamaneho ang isang babae nang biglang sumabit sa gulong ng motorsiklo ang telang nakabalot sa ulo ng sanggol. Nangyari ang insidente sa Northern Samar. Sasampahan ng kasong reckless imprudence resulting in homicide ang babae at ang lola ng sanggol. Batay sa datos ng Department of Health, anim sa bawat sampung tao na namamatay sa mga banggaan sa kalsada ay mga nakamotorsiklo. Ayon sa impormasyon mula sa Philippine Statistics Authority, mula 2006-2015, mahigit 600 bata ang namamatay bawat taon. Sa isang forum, binanggit ng isang opisyal ng Land Transportation Office na balak nilang paghiwalayin ang pagsusulit para sa mga motorcycle riders sa pagkuha ng pagsusulit para sa driver's license. ""Specific sa restriction code na ina-applyan mo. Let's say for example, iyong restriction code is 1, So, all of the questions will be for motorcycles,"" ani LTO Field Enforcement Division Robert Valera. Ito ang ilan sa mga reaksyon ng ating mga kababayan. Pinagmulan: ABC-CBN"
1,"Naabutan ni Dedo ang isang miyembro ng New People's Army (NPA) nang salakayin ang ilang sundalo na nagbibigay ng proteksyon sa seguridad sa mga manggagawang medikal sa bayan ng Malapatan. Sa ulat ng Manila Bulletin, nagtungo sa naturang lugar ang mga tauhan ng Integrated Provincial Health Office kasama ang ilang sundalo ng 73rd Infantry Battalion para tugunan ang pagsiklab ng tigdas nang bigla silang tambangan ng 5 hinihinalang NPA. Nakilala ang Dedo NPA na si Sue Boding. Si Boding ay sinasabing miyembro ng NPA Guerilla Front 71 at residente ng Barangay Little Baguio, Malia, Davao Occidental, ayon kay Civil Military Operations Officer First Lt. Leah Cancer. Narekober mula sa rebelde ang isang .45 caliber pistol. ""Nagtagal ng 20 minuto ang bakbakan na nagresulta sa pagkamatay ng isang rebeldeng NPA,"" ani Canseran. Batay sa ulat, hiniling ni Sarangani Governor Steve Solon ang tulong ng militar para mabigyan ng security protection ang mga medical personnel na tumutugon sa pagtaas ng kaso ng tigdas sa Barangay Upper Suyan. Sa ulat ng Manila Bulletin, 20 bata ang namatay sa tigdas at 100 ang naospital. Basahin ang reaksyon ng ilan nating kababayan sa eskandalo na ginagawa ng NPA. Pinagmulan: MB | Luminous"
